frame,xmin,ymin,xmax,ymax,class,conf
frame_03868.jpg,2423,912,2510,1038,no_mask,0.7453856468200684
frame_03870.jpg,2058,1062,2142,1160,no_mask,0.25717753171920776
frame_03871.jpg,2062,1064,2147,1156,no_mask,0.7582722902297974
frame_03871.jpg,2115,946,2174,1025,no_mask,0.39778244495391846
frame_03871.jpg,2133,1056,2197,1143,no_mask,0.3729804754257202
frame_03871.jpg,2583,1197,2654,1281,mask,0.2727876901626587
frame_03872.jpg,815,1107,896,1203,mask,0.5130289196968079
frame_03872.jpg,2089,1048,2163,1145,no_mask,0.3989211618900299
frame_03872.jpg,2568,1189,2645,1282,mask,0.32128748297691345
frame_03873.jpg,2239,927,2304,1052,no_mask,0.6821567416191101
frame_03873.jpg,2570,1185,2643,1278,no_mask,0.5258355140686035
frame_03873.jpg,2212,928,2281,1057,no_mask,0.26849639415740967
frame_03874.jpg,2569,1176,2641,1277,no_mask,0.4767064154148102
frame_03875.jpg,2133,944,2209,1050,no_mask,0.6614739894866943
frame_03875.jpg,2567,1165,2634,1261,no_mask,0.6299722194671631
frame_03876.jpg,3671,980,3813,1121,no_mask,0.6881614923477173
frame_03876.jpg,2558,1175,2635,1279,no_mask,0.5014975666999817
frame_03877.jpg,3675,972,3813,1115,no_mask,0.5695679783821106
frame_03878.jpg,2534,1186,2613,1272,mask,0.3783501088619232
frame_03879.jpg,2519,1165,2599,1252,mask,0.7803764939308167
frame_03879.jpg,3712,1014,3829,1137,no_mask,0.4792531430721283
frame_03880.jpg,2503,1143,2582,1234,mask,0.7693829536437988
frame_03880.jpg,3733,1043,3832,1150,no_mask,0.3766523599624634
frame_03881.jpg,1922,954,2002,1034,no_mask,0.41998469829559326
frame_03883.jpg,2488,1157,2566,1253,mask,0.6077839136123657
frame_03883.jpg,2503,1146,2568,1216,mask,0.3815161883831024
frame_03884.jpg,2488,1153,2561,1249,mask,0.7130614519119263
frame_03885.jpg,2487,1159,2560,1255,mask,0.5339515209197998
frame_03888.jpg,2462,1163,2545,1253,mask,0.7514957189559937
frame_03889.jpg,2458,1163,2536,1251,mask,0.5308757424354553
frame_03890.jpg,2453,1167,2532,1253,mask,0.45955121517181396
frame_03891.jpg,2446,1172,2521,1262,mask,0.6498884558677673
frame_03891.jpg,3521,941,3684,1133,no_mask,0.4041602313518524
frame_03892.jpg,3462,891,3668,1108,no_mask,0.8255622386932373
frame_03892.jpg,2445,1159,2519,1257,mask,0.5416889190673828
frame_03893.jpg,3415,873,3609,1108,no_mask,0.9060864448547363
frame_03893.jpg,2445,1150,2519,1243,mask,0.3176090717315674
frame_03894.jpg,3374,855,3605,1140,no_mask,0.901324987411499
frame_03895.jpg,3346,920,3544,1149,no_mask,0.9033054709434509
frame_03896.jpg,3312,953,3494,1164,no_mask,0.9362752437591553
frame_03897.jpg,3270,941,3503,1183,no_mask,0.9248180985450745
frame_03898.jpg,3211,955,3410,1158,no_mask,0.909275472164154
frame_03899.jpg,3138,921,3356,1141,no_mask,0.8918211460113525
frame_03900.jpg,3062,896,3270,1125,no_mask,0.8638219833374023
frame_03901.jpg,2955,867,3216,1131,no_mask,0.908458411693573
frame_03902.jpg,2863,876,3066,1124,no_mask,0.6731392741203308
frame_03902.jpg,2864,885,3073,1128,no_mask,0.2723502218723297
frame_03903.jpg,2763,855,2931,1034,no_mask,0.7673479318618774
frame_03904.jpg,2640,859,2875,1140,no_mask,0.9215260148048401
frame_03905.jpg,2534,825,2770,1103,no_mask,0.8981004357337952
frame_03906.jpg,2399,764,2723,1090,no_mask,0.9047793745994568
frame_03907.jpg,2270,813,2555,1111,no_mask,0.9056124091148376
frame_03908.jpg,2126,752,2396,1123,no_mask,0.9008767008781433
frame_03909.jpg,1980,779,2355,1190,no_mask,0.7972158789634705
frame_03910.jpg,1761,825,2159,1205,no_mask,0.9255755543708801
frame_03911.jpg,1547,851,1991,1200,no_mask,0.845047116279602
frame_03915.jpg,1650,900,1737,1004,no_mask,0.28866147994995117
frame_03930.jpg,458,1032,550,1116,no_mask,0.3245272934436798
frame_03938.jpg,826,914,888,989,mask,0.28918445110321045
frame_03958.jpg,132,957,211,1021,no_mask,0.32925280928611755
frame_03969.jpg,3291,1200,3368,1285,no_mask,0.6083036661148071
frame_03973.jpg,2889,947,3081,1093,no_mask,0.28052669763565063
frame_03974.jpg,2933,918,3091,1078,no_mask,0.29754313826560974
frame_03976.jpg,3040,907,3293,1074,no_mask,0.5281311869621277
frame_03977.jpg,3064,888,3279,1074,no_mask,0.5835675597190857
frame_03977.jpg,3498,1140,3561,1213,mask,0.3976643681526184
frame_03978.jpg,3508,1148,3565,1222,mask,0.2861221134662628
frame_03997.jpg,3103,938,3284,1123,no_mask,0.7164800763130188
frame_03998.jpg,3090,929,3289,1111,no_mask,0.8041446208953857
frame_04005.jpg,3167,992,3230,1057,mask,0.4229522943496704
frame_04006.jpg,2867,940,3013,1089,no_mask,0.6824455261230469
frame_04006.jpg,3164,988,3232,1055,mask,0.3835010528564453
frame_04007.jpg,2844,952,2999,1089,no_mask,0.5076638460159302
frame_04008.jpg,3149,993,3226,1064,mask,0.4421681761741638
frame_04009.jpg,3157,982,3232,1054,mask,0.2729659080505371
frame_04011.jpg,2687,978,2803,1114,no_mask,0.6939518451690674
frame_04011.jpg,3168,981,3240,1056,mask,0.520398736000061
frame_04011.jpg,3164,977,3239,1053,no_mask,0.2761320471763611
frame_04012.jpg,2653,953,2801,1096,no_mask,0.6830505728721619
frame_04012.jpg,3171,984,3246,1057,no_mask,0.3208235502243042
frame_04012.jpg,3169,986,3245,1058,mask,0.2549714744091034
frame_04013.jpg,3185,991,3263,1064,mask,0.4603254795074463
frame_04015.jpg,3211,978,3295,1057,mask,0.3264234662055969
frame_04016.jpg,3218,961,3306,1047,no_mask,0.25345319509506226
frame_04017.jpg,3230,958,3323,1047,no_mask,0.6462457776069641
frame_04017.jpg,3230,952,3325,1046,mask,0.4133480489253998
frame_04018.jpg,3244,954,3335,1045,no_mask,0.722805380821228
frame_04019.jpg,3246,950,3345,1050,no_mask,0.7036953568458557
frame_04020.jpg,2473,948,2588,1077,no_mask,0.3443557024002075
frame_04020.jpg,3259,951,3353,1049,no_mask,0.267904669046402
frame_04021.jpg,3282,943,3377,1038,no_mask,0.5393533706665039
frame_04021.jpg,3278,941,3375,1040,mask,0.31587153673171997
frame_04022.jpg,3331,939,3417,1027,mask,0.4539204239845276
frame_04022.jpg,3329,939,3419,1027,no_mask,0.2764880359172821
frame_04024.jpg,3672,1204,3741,1297,mask,0.5482960939407349
frame_04034.jpg,3607,1504,3839,1834,no_mask,0.4058209955692291
frame_04038.jpg,3358,1111,3427,1172,no_mask,0.28596222400665283
frame_04039.jpg,1028,994,1104,1068,no_mask,0.5073596239089966
frame_04041.jpg,3445,1165,3840,1593,no_mask,0.4565638303756714
frame_04042.jpg,3367,1184,3822,1525,no_mask,0.7249068021774292
frame_04043.jpg,3273,1134,3689,1466,no_mask,0.5858126878738403
frame_04043.jpg,3279,1125,3696,1456,no_mask,0.49444878101348877
frame_04045.jpg,3032,1122,3491,1412,no_mask,0.2526416778564453
frame_04052.jpg,2476,1050,2762,1325,no_mask,0.7410305738449097
frame_04053.jpg,2431,1070,2721,1325,no_mask,0.8531844615936279
frame_04054.jpg,2394,1077,2641,1290,no_mask,0.38299113512039185
frame_04055.jpg,2351,1054,2585,1242,no_mask,0.5035775303840637
frame_04056.jpg,2332,1034,2556,1216,no_mask,0.4901205003261566
frame_04056.jpg,3692,951,3775,1037,no_mask,0.2628503739833832
frame_04057.jpg,2319,1049,2556,1237,no_mask,0.848552405834198
frame_04058.jpg,2317,1074,2555,1264,no_mask,0.872327983379364
frame_04059.jpg,2326,1104,2549,1276,no_mask,0.8638951778411865
frame_04060.jpg,2313,1095,2544,1262,no_mask,0.8445766568183899
frame_04061.jpg,2323,1071,2519,1234,no_mask,0.8668888807296753
frame_04062.jpg,2291,1024,2486,1198,no_mask,0.7547301054000854
frame_04063.jpg,2267,958,2473,1174,no_mask,0.5960072875022888
frame_04064.jpg,120,952,201,1035,no_mask,0.6975677609443665
frame_04066.jpg,2149,1059,2337,1231,no_mask,0.8128268718719482
frame_04067.jpg,2111,1033,2330,1240,no_mask,0.8707993626594543
frame_04068.jpg,2107,1018,2316,1210,no_mask,0.7934938073158264
frame_04072.jpg,2150,1002,2321,1186,no_mask,0.28728652000427246
frame_04072.jpg,3522,979,3576,1031,mask,0.2535509765148163
frame_04073.jpg,3555,977,3609,1035,no_mask,0.41742080450057983
frame_04076.jpg,893,903,974,996,no_mask,0.7549827694892883
frame_04076.jpg,2174,1048,2311,1155,no_mask,0.2682466506958008
frame_04077.jpg,878,902,967,999,no_mask,0.6980882287025452
frame_04078.jpg,861,903,944,999,no_mask,0.4025232791900635
frame_04081.jpg,781,891,869,987,no_mask,0.4813912510871887
frame_04081.jpg,1542,930,1597,988,mask,0.3577852249145508
frame_04081.jpg,106,964,203,1062,no_mask,0.32802698016166687
frame_04082.jpg,759,882,849,973,no_mask,0.3777322471141815
frame_04083.jpg,726,871,822,964,no_mask,0.44313111901283264
frame_04083.jpg,1370,1081,1431,1144,mask,0.3236897587776184
frame_04083.jpg,1539,946,1598,1003,mask,0.28063082695007324
frame_04084.jpg,688,869,786,976,no_mask,0.5985850095748901
frame_04086.jpg,648,857,751,972,no_mask,0.352216899394989
frame_04086.jpg,2216,1143,2267,1218,mask,0.27635976672172546
frame_04087.jpg,612,839,721,969,no_mask,0.7183348536491394
frame_04087.jpg,1942,959,2088,1115,no_mask,0.3063429892063141
frame_04088.jpg,1931,964,2067,1097,no_mask,0.3786480128765106
frame_04090.jpg,1879,946,2026,1108,no_mask,0.7447015643119812
frame_04091.jpg,351,814,475,942,no_mask,0.45114433765411377
frame_04091.jpg,996,970,1060,1028,no_mask,0.4216463267803192
frame_04092.jpg,1823,1024,1953,1159,no_mask,0.6194140911102295
frame_04092.jpg,254,791,430,978,no_mask,0.4213467538356781
frame_04093.jpg,1797,1025,1916,1134,no_mask,0.4840642809867859
frame_04094.jpg,1767,1001,1891,1121,no_mask,0.6815565228462219
frame_04094.jpg,3455,945,3551,1043,no_mask,0.4990784823894501
frame_04095.jpg,1742,935,1872,1076,no_mask,0.2746583819389343
frame_04096.jpg,428,968,488,1024,no_mask,0.27671417593955994
frame_04112.jpg,3210,861,3327,1008,mask,0.6100735068321228
frame_04113.jpg,3242,845,3364,1001,mask,0.5120461583137512
frame_04114.jpg,3276,850,3407,1030,no_mask,0.6646885275840759
frame_04115.jpg,3326,814,3481,1026,no_mask,0.5255029201507568
frame_04116.jpg,3391,824,3566,1024,no_mask,0.8585965633392334
frame_04117.jpg,3481,812,3686,1033,no_mask,0.7394362688064575
frame_04118.jpg,3595,753,3827,1026,no_mask,0.9181674122810364
frame_04128.jpg,1989,859,2111,993,no_mask,0.25342804193496704
frame_04133.jpg,859,929,982,1052,no_mask,0.25459086894989014
frame_04137.jpg,836,960,970,1090,no_mask,0.43654704093933105
frame_04141.jpg,1597,977,1647,1034,mask,0.2854729890823364
frame_04142.jpg,739,969,871,1084,no_mask,0.6421680450439453
frame_04145.jpg,677,992,805,1097,no_mask,0.3078964948654175
frame_04163.jpg,2102,942,2168,1018,mask,0.623752236366272
frame_04164.jpg,1260,1024,1307,1090,mask,0.27715012431144714
frame_04165.jpg,1259,1023,1313,1102,no_mask,0.4460955560207367
frame_04165.jpg,2450,1095,2502,1171,mask,0.3598710596561432
frame_04167.jpg,1265,1024,1322,1097,no_mask,0.3673997223377228
frame_04168.jpg,1266,1024,1320,1094,mask,0.3723159730434418
frame_04169.jpg,1274,1015,1325,1074,mask,0.4116806089878082
frame_04169.jpg,2483,1099,2534,1162,mask,0.2555944323539734
frame_04176.jpg,1287,1019,1345,1076,mask,0.29643067717552185
frame_04179.jpg,2141,950,2195,1013,no_mask,0.3110877573490143
frame_04182.jpg,1570,1046,1626,1115,mask,0.26898831129074097
frame_04184.jpg,146,917,283,1038,no_mask,0.39719298481941223
frame_04188.jpg,1564,1040,1618,1107,mask,0.5022705793380737
frame_04190.jpg,155,945,291,1066,no_mask,0.26370954513549805
frame_04192.jpg,161,943,297,1062,no_mask,0.39285311102867126
frame_04201.jpg,2837,962,2901,1025,no_mask,0.5567001104354858
frame_04210.jpg,2264,948,2318,1030,no_mask,0.4520772695541382
frame_04210.jpg,364,955,488,1055,no_mask,0.36023277044296265
frame_04215.jpg,3216,921,3312,1018,no_mask,0.33584943413734436
frame_04215.jpg,474,1022,589,1126,no_mask,0.29014110565185547
frame_04216.jpg,3268,934,3375,1038,no_mask,0.26913097500801086
frame_04217.jpg,3332,922,3438,1030,no_mask,0.3723965883255005
frame_04218.jpg,3393,877,3504,993,no_mask,0.3955559730529785
frame_04219.jpg,3454,867,3578,978,no_mask,0.30440670251846313
frame_04222.jpg,3661,847,3818,991,no_mask,0.35902169346809387
frame_04244.jpg,2365,927,2411,988,mask,0.4762030839920044
frame_04245.jpg,3665,1042,3751,1143,mask,0.4621436595916748
frame_04261.jpg,111,1099,162,1181,no_mask,0.3418673574924469
frame_04262.jpg,3521,1168,3600,1298,no_mask,0.2763007581233978
frame_04296.jpg,1206,1239,1266,1303,mask,0.2798762619495392
frame_04320.jpg,3448,944,3534,1074,no_mask,0.5894455909729004
frame_04321.jpg,3466,932,3576,1070,no_mask,0.28820568323135376
frame_04323.jpg,3486,929,3618,1083,no_mask,0.4062131345272064
frame_04324.jpg,3484,934,3621,1101,no_mask,0.7019798755645752
frame_04325.jpg,3489,934,3616,1094,no_mask,0.49061140418052673
frame_04326.jpg,3497,919,3663,1087,no_mask,0.7262975573539734
frame_04332.jpg,2511,1006,2598,1108,no_mask,0.31396621465682983
frame_04332.jpg,1314,1038,1371,1092,no_mask,0.3120671808719635
frame_04333.jpg,3474,939,3582,1091,no_mask,0.6520561575889587
frame_04333.jpg,2520,999,2611,1101,no_mask,0.256552517414093
frame_04336.jpg,3486,898,3665,1059,no_mask,0.7258309721946716
frame_04336.jpg,2585,1005,2679,1126,no_mask,0.29503679275512695
frame_04337.jpg,2593,990,2705,1107,no_mask,0.29155123233795166
frame_04338.jpg,1907,1091,2004,1173,no_mask,0.5154569149017334
frame_04338.jpg,2612,989,2727,1105,no_mask,0.36505115032196045
frame_04338.jpg,3528,911,3698,1088,no_mask,0.2766262888908386
frame_04339.jpg,2642,998,2759,1109,no_mask,0.7133547067642212
frame_04340.jpg,2667,1006,2781,1124,no_mask,0.7555213570594788
frame_04341.jpg,2698,996,2818,1125,no_mask,0.8975753784179688
frame_04341.jpg,1954,1078,2054,1158,no_mask,0.5051333904266357
frame_04342.jpg,2735,972,2870,1111,no_mask,0.7561948895454407
frame_04343.jpg,2801,946,2937,1097,no_mask,0.8327950239181519
frame_04344.jpg,2857,921,3020,1093,no_mask,0.8688688278198242
frame_04345.jpg,2968,930,3129,1127,no_mask,0.6240906715393066
frame_04345.jpg,2055,1080,2142,1160,no_mask,0.28077763319015503
frame_04346.jpg,3129,947,3296,1150,no_mask,0.46848154067993164
frame_04346.jpg,2067,1062,2157,1156,no_mask,0.32342973351478577
frame_04347.jpg,3296,909,3525,1156,no_mask,0.8953889012336731
frame_04351.jpg,2110,1078,2200,1163,no_mask,0.33216819167137146
frame_04352.jpg,1062,1053,1115,1114,mask,0.26632100343704224
frame_04353.jpg,2150,1088,2240,1178,no_mask,0.31772634387016296
frame_04357.jpg,2218,1065,2323,1169,no_mask,0.3414027690887451
frame_04359.jpg,2230,1078,2331,1182,no_mask,0.41813215613365173
frame_04360.jpg,2230,1098,2331,1198,no_mask,0.3312072455883026
frame_04361.jpg,2229,1096,2332,1201,no_mask,0.8085091710090637
frame_04362.jpg,2233,1089,2334,1188,no_mask,0.3098079562187195
frame_04363.jpg,2231,1081,2343,1176,no_mask,0.2847772240638733
frame_04365.jpg,3804,1021,3840,1108,no_mask,0.40499475598335266
frame_04368.jpg,2275,1081,2379,1183,no_mask,0.35103392601013184
frame_04375.jpg,2228,1085,2327,1169,no_mask,0.5517320036888123
frame_04376.jpg,2224,1077,2326,1163,no_mask,0.3232203423976898
frame_04377.jpg,2225,1094,2325,1178,mask,0.2846166491508484
frame_04378.jpg,2226,1095,2316,1182,mask,0.4302739202976227
frame_04379.jpg,2223,1106,2317,1196,no_mask,0.398589164018631
frame_04380.jpg,2223,1111,2316,1190,no_mask,0.760827362537384
frame_04381.jpg,2218,1086,2312,1169,no_mask,0.5976955890655518
frame_04382.jpg,2210,1084,2311,1170,no_mask,0.6653392314910889
frame_04383.jpg,2205,1097,2306,1178,no_mask,0.4583702087402344
frame_04384.jpg,2203,1105,2292,1187,no_mask,0.4180353283882141
frame_04385.jpg,1012,1065,1070,1116,no_mask,0.3936159014701843
frame_04386.jpg,2191,1095,2290,1185,no_mask,0.8248469829559326
frame_04386.jpg,1004,1063,1066,1116,no_mask,0.3070203959941864
frame_04387.jpg,2189,1072,2293,1170,no_mask,0.7373523712158203
frame_04388.jpg,2193,1073,2282,1167,no_mask,0.4486793577671051
frame_04388.jpg,3447,1061,3495,1109,no_mask,0.30268174409866333
frame_04399.jpg,492,1049,536,1095,no_mask,0.48279282450675964
frame_04403.jpg,1682,1020,1774,1124,no_mask,0.4473634660243988
frame_04404.jpg,1654,1019,1750,1126,no_mask,0.5377922654151917
frame_04405.jpg,288,1015,348,1076,no_mask,0.26403436064720154
frame_04407.jpg,226,1033,285,1093,no_mask,0.2562195360660553
frame_04408.jpg,196,1029,257,1094,no_mask,0.5528284907341003
frame_04412.jpg,1233,953,1362,1122,no_mask,0.7887455224990845
frame_04413.jpg,1171,941,1311,1104,no_mask,0.40444737672805786
frame_04414.jpg,561,1134,636,1213,mask,0.6697522401809692
frame_04414.jpg,1128,936,1264,1096,no_mask,0.5504852533340454
frame_04414.jpg,2174,1078,2278,1161,no_mask,0.3503468930721283
frame_04419.jpg,333,1036,382,1090,no_mask,0.2610594630241394
frame_04420.jpg,296,1033,355,1100,no_mask,0.5935885906219482
frame_04421.jpg,3503,1044,3562,1110,mask,0.7208526730537415
frame_04422.jpg,3505,1051,3558,1111,mask,0.6797689199447632
frame_04423.jpg,3507,1049,3562,1116,mask,0.5567730665206909
frame_04424.jpg,3505,1047,3564,1112,mask,0.6368748545646667
frame_04425.jpg,3506,1050,3566,1119,mask,0.4794709384441376
frame_04425.jpg,3804,1006,3839,1125,no_mask,0.4668636918067932
frame_04426.jpg,3518,1044,3574,1109,mask,0.3465001881122589
frame_04429.jpg,3497,1061,3553,1126,mask,0.4248047471046448
frame_04430.jpg,3492,1059,3548,1125,mask,0.4518749415874481
frame_04431.jpg,3619,962,3692,1049,no_mask,0.425922691822052
frame_04442.jpg,1087,1135,1143,1237,mask,0.3437301218509674
frame_04442.jpg,574,1307,673,1461,no_mask,0.3039763271808624
frame_04443.jpg,1445,1059,1514,1137,no_mask,0.3878726065158844
frame_04450.jpg,2076,1067,2168,1159,no_mask,0.6266556978225708
frame_04451.jpg,2095,1084,2177,1168,no_mask,0.5757506489753723
frame_04452.jpg,2104,1078,2186,1160,no_mask,0.5003578662872314
frame_04468.jpg,3614,815,3833,1127,no_mask,0.8059520721435547
frame_04469.jpg,3570,742,3833,1116,no_mask,0.4325243830680847
frame_04477.jpg,2723,1047,2814,1137,no_mask,0.48402419686317444
frame_04478.jpg,1472,1107,1532,1180,mask,0.4745890498161316
frame_04479.jpg,2771,1030,2868,1132,no_mask,0.5597485899925232
frame_04479.jpg,1470,1106,1531,1178,mask,0.48880717158317566
frame_04483.jpg,1649,897,1740,1006,no_mask,0.25652068853378296
frame_04489.jpg,1326,1059,1385,1136,mask,0.6624155044555664
frame_04490.jpg,3422,998,3570,1122,no_mask,0.4161830246448517
frame_04491.jpg,3523,993,3663,1106,no_mask,0.4110806882381439
frame_04495.jpg,1962,1103,2035,1171,mask,0.3637467324733734
frame_04501.jpg,2726,1037,2803,1111,no_mask,0.30328547954559326
frame_04503.jpg,252,1016,325,1111,no_mask,0.3221217393875122
frame_04505.jpg,2773,1046,2845,1111,no_mask,0.3446023762226105
frame_04506.jpg,3315,1140,3380,1223,mask,0.3917413055896759
frame_04506.jpg,2789,1024,2881,1105,no_mask,0.27146008610725403
frame_04507.jpg,2810,990,2912,1088,no_mask,0.7328958511352539
frame_04508.jpg,2821,984,2929,1077,no_mask,0.3005600869655609
frame_04509.jpg,589,1098,644,1158,no_mask,0.41018977761268616
frame_04511.jpg,2913,999,3012,1089,no_mask,0.4126758873462677
frame_04512.jpg,2946,987,3043,1089,no_mask,0.5623697638511658
frame_04513.jpg,2976,994,3079,1092,no_mask,0.26766642928123474
frame_04515.jpg,3045,998,3159,1102,no_mask,0.6158133745193481
frame_04520.jpg,854,1163,933,1241,no_mask,0.5811178088188171
frame_04520.jpg,3245,1019,3367,1116,no_mask,0.2679027020931244
frame_04521.jpg,3276,1032,3398,1125,no_mask,0.4397259056568146
frame_04521.jpg,849,1153,931,1246,no_mask,0.3412315547466278
frame_04522.jpg,3313,964,3450,1102,no_mask,0.6242462992668152
frame_04522.jpg,832,1143,909,1245,no_mask,0.4934925436973572
frame_04523.jpg,3342,1008,3477,1105,no_mask,0.3933682143688202
frame_04523.jpg,666,1094,746,1169,no_mask,0.3818325698375702
frame_04524.jpg,3392,987,3530,1105,no_mask,0.5041752457618713
frame_04525.jpg,2779,1080,2849,1147,no_mask,0.5023924112319946
frame_04526.jpg,3458,938,3618,1100,no_mask,0.3822619616985321
frame_04527.jpg,3508,937,3665,1108,no_mask,0.5707035660743713
frame_04528.jpg,2820,1065,2894,1144,no_mask,0.5509560108184814
frame_04528.jpg,3542,939,3713,1103,no_mask,0.4026273787021637
frame_04533.jpg,2913,1055,2983,1144,no_mask,0.5871113538742065
frame_04535.jpg,2970,1060,3055,1149,no_mask,0.5405483245849609
frame_04536.jpg,3008,1077,3089,1162,no_mask,0.6542000770568848
frame_04537.jpg,3045,1077,3144,1175,no_mask,0.7214342355728149
frame_04538.jpg,3089,1066,3191,1175,no_mask,0.6010221242904663
frame_04539.jpg,3129,1047,3222,1153,no_mask,0.5624164342880249
frame_04540.jpg,3157,1024,3269,1140,no_mask,0.6357606053352356
frame_04541.jpg,3199,1009,3310,1138,no_mask,0.7936716079711914
frame_04542.jpg,3230,1017,3348,1145,no_mask,0.7115880250930786
frame_04543.jpg,3257,1031,3379,1175,no_mask,0.8172634840011597
frame_04544.jpg,3289,1033,3417,1176,no_mask,0.8363338708877563
frame_04545.jpg,3321,1004,3470,1176,no_mask,0.7801054120063782
frame_04546.jpg,3356,998,3519,1160,no_mask,0.7123122811317444
frame_04547.jpg,3425,984,3582,1143,no_mask,0.8058762550354004
frame_04548.jpg,3485,966,3667,1150,no_mask,0.7602535486221313
frame_04549.jpg,3578,974,3759,1165,no_mask,0.5773583650588989
frame_04550.jpg,3671,956,3836,1184,no_mask,0.8329210877418518
frame_04582.jpg,3445,1098,3501,1174,no_mask,0.3975773751735687
frame_04601.jpg,2895,1051,2971,1133,no_mask,0.2987065017223358
frame_04602.jpg,2910,1040,2991,1125,no_mask,0.4153420031070709
frame_04605.jpg,2974,1045,3057,1135,no_mask,0.67069011926651
frame_04638.jpg,658,1119,1249,1731,no_mask,0.2914937138557434
frame_04645.jpg,2564,1261,2751,1484,no_mask,0.2606165111064911
frame_04652.jpg,1415,1037,1525,1125,no_mask,0.25967684388160706
frame_04658.jpg,2991,1292,3076,1398,no_mask,0.39939427375793457
frame_04664.jpg,653,1167,1112,1565,no_mask,0.4420175552368164
frame_04684.jpg,2638,1318,2746,1442,no_mask,0.26314714550971985
frame_04689.jpg,3232,1033,3377,1182,no_mask,0.8772929906845093
frame_04690.jpg,3283,1029,3421,1183,no_mask,0.7842400074005127
frame_04691.jpg,3343,1026,3496,1170,no_mask,0.7849937081336975
frame_04694.jpg,99,1234,179,1329,no_mask,0.26567572355270386
frame_04698.jpg,3277,1127,3406,1246,no_mask,0.5040055513381958
frame_04699.jpg,3376,1123,3496,1263,no_mask,0.6374125480651855
frame_04700.jpg,3487,1119,3635,1282,no_mask,0.7825928926467896
frame_04701.jpg,3590,1128,3772,1302,no_mask,0.9129962921142578
frame_04710.jpg,1572,1188,1628,1258,mask,0.5328091382980347
frame_04711.jpg,1574,1183,1625,1246,mask,0.265543133020401
frame_04723.jpg,2543,1161,2613,1241,no_mask,0.7236402034759521
frame_04725.jpg,2594,1173,2668,1258,no_mask,0.2822254002094269
frame_04726.jpg,2618,1156,2699,1247,no_mask,0.5510563254356384
frame_04729.jpg,2691,1160,2791,1274,no_mask,0.5406255722045898
frame_04730.jpg,2727,1177,2806,1263,no_mask,0.625757098197937
frame_04730.jpg,2912,1115,2995,1213,no_mask,0.4566809833049774
frame_04731.jpg,2945,1124,3030,1221,no_mask,0.6897206902503967
frame_04731.jpg,2755,1206,2836,1287,no_mask,0.5805376768112183
frame_04732.jpg,2975,1116,3070,1216,no_mask,0.66273033618927
frame_04732.jpg,2787,1177,2870,1265,no_mask,0.4905299246311188
frame_04734.jpg,2559,1005,2691,1148,no_mask,0.34630176424980164
frame_04735.jpg,3125,1071,3228,1188,no_mask,0.6932015419006348
frame_04735.jpg,2900,1142,2999,1240,no_mask,0.6172378659248352
frame_04736.jpg,3192,1108,3292,1225,no_mask,0.8800912499427795
frame_04736.jpg,2707,988,2845,1145,no_mask,0.6283765435218811
frame_04738.jpg,1698,1043,1874,1154,no_mask,0.38379761576652527
frame_04740.jpg,3153,943,3359,1148,no_mask,0.7069116830825806
frame_04740.jpg,3522,1070,3665,1218,no_mask,0.6042744517326355
frame_04741.jpg,0,1158,71,1564,no_mask,0.34925568103790283
frame_04742.jpg,3458,858,3824,1188,no_mask,0.46389082074165344
frame_04743.jpg,3698,950,3835,1212,no_mask,0.6943845748901367
frame_04744.jpg,3553,1203,3745,1406,no_mask,0.8140205144882202
frame_04745.jpg,1892,826,2124,1060,no_mask,0.6041440367698669
frame_04745.jpg,3659,1172,3829,1384,no_mask,0.25001516938209534
frame_04749.jpg,1561,1045,1628,1151,mask,0.4011650085449219
frame_04764.jpg,1470,1124,1520,1198,mask,0.35646092891693115
frame_04764.jpg,2771,1114,2841,1192,mask,0.258661150932312
frame_04765.jpg,2794,1121,2860,1193,no_mask,0.4833303987979889
frame_04765.jpg,2795,1120,2857,1190,mask,0.2857935130596161
frame_04767.jpg,2835,1131,2910,1202,no_mask,0.2794877886772156
frame_04770.jpg,2925,1120,3009,1216,no_mask,0.7042470574378967
frame_04771.jpg,166,908,299,1046,no_mask,0.7129715085029602
frame_04772.jpg,3011,1112,3098,1212,no_mask,0.6751148104667664
frame_04772.jpg,145,903,277,1037,no_mask,0.4731573462486267
frame_04774.jpg,1695,1066,1774,1164,no_mask,0.27064162492752075
frame_04774.jpg,3107,1120,3193,1218,no_mask,0.2518281638622284
frame_04775.jpg,3143,1125,3244,1236,no_mask,0.7704517245292664
frame_04776.jpg,3202,1128,3305,1240,no_mask,0.5468167066574097
frame_04778.jpg,3329,1108,3433,1220,no_mask,0.8022422194480896
frame_04778.jpg,3053,1094,3112,1167,mask,0.5915333032608032
frame_04778.jpg,2843,1090,2890,1147,no_mask,0.36473548412323
frame_04779.jpg,3383,1090,3497,1205,no_mask,0.821881115436554
frame_04779.jpg,2850,1090,2900,1156,no_mask,0.5381141901016235
frame_04780.jpg,3437,1079,3558,1211,no_mask,0.8464521169662476
frame_04780.jpg,3095,1111,3154,1182,mask,0.4383678734302521
frame_04780.jpg,2853,1086,2896,1137,no_mask,0.29824161529541016
frame_04780.jpg,2996,1120,3080,1198,no_mask,0.2654891610145569
frame_04781.jpg,3503,1097,3635,1232,no_mask,0.8230565786361694
frame_04783.jpg,2333,1031,2418,1119,no_mask,0.29327747225761414
frame_04788.jpg,3447,1063,3603,1217,no_mask,0.5934496521949768
